,User_ID,user_name,restaurant_name,comment,rating
372,1724,Jonathon H.,Naughty Nuri’s,Super fun young family Reasonably priced tasty food different tastes really enjoyed meal would come back average patrons came stars would personally give,5
373,1725,Biswajit D.,Hawker Chan,Michelin Stars Oscars Restaurant street food chef stunned hawker stall became worlds first earn Michelin star much hype around try Hawker Chans Soya Sauce Chicken Rice recently opened place Malaysia Chan Ipoh Malaysia simple menu fast food chain good accept credit cards tourist visiting China town stop meal,5
374,1726,Carmen P.,Fatty Bak Kut Teh & Fish Head,Fatty awesome roadside bak kut teh joint meat tender soup depth lots flavour also fresh fish eat meat open evenings stalls next sells fried banana sweet potato yam fritters etc thats great snack waiting,3
375,1010,John W.,Fatty Bak Kut Teh & Fish Head,Need start bak kut teh get combo soup pretty tasteless RM Fish Unfortunately take pics time next time fish fresh meaty tender simply well done got chilly sauced fish Highly recommended fish RM two people Inside seating humid outside seating comfortable mind passing traffic Recommended family dinners fish main dish PARKING parking restaurant location park front mall pay hustlers Instead drive slightly road parking along left side road,3
376,1255,Edmond Y.,Kazoku-Ai Modern Teppanyaki Kitchen,BEST teppanyaki Ive KL ever managers food recommendations awesome even talks food fiery passion seafood platter awesome psycho salmon really flavourful Oh man Id come Prices high side gosh worth satisfied Give try Id back,1
377,1729,Rose K.,Jake's Charbroil Steaks,Came colleagues Australian beef far best steak steak Ive ever eaten Everyone enjoyed ribs steaks attentive staff Definitely go place great steaks,1
378,1730,Vernon C.,Jake's Charbroil Steaks,steaks still one thr best town items menu mediocre want Steak place,3
379,1050,Rebecca W.,Jake's Charbroil Steaks,Im super choosy comes steak disappointed lot famous steakhouse Klang Valley However Jakes Charbroil Steak never let outlet Medan Damansara way Bangsar Starhill Gallery interior American steakhousestyle wooden chairs tables usual order would Tenderloin done medium rare really satisfying tender juicy steak pink center hint dark red middle would recommend Oxtail Soup Lobster Bisque flavourful matter weekdays weekends place always packed patrons would recommend calling reservation instead walking avoid disappointment parking proper car park outside restaurant single entry payment Alternatively could also use valet service,1
380,1130,Annabelle Y.,Jake's Charbroil Steaks,restaurant used family favorite fact used visit every year Moms birthday started sending us birthday cards every year Thats much joint values family loyalty patrons place carnivores serve one kick ass steaks town think means mediocre cuts meat wrong serve varieties meat Wagyu Black Angus Grain Fed Australia also lamb cutlets night charbroiled topped herb sauce parsley sage rosemary thyme RM Australian Grain Fed Striploin tender served black pepper sauce simple fare RM sets apart steakhouses others marinate meat death broiling Jakes light hand marinade due fact want customers taste freshness meat natural juices oozes cooks also serve seafood Lobster Thermidor yet try serve version fish chips actually charbroiled fish fillet served fries salad would say definitely healthier fried variety RM going starter would say oxtail good recommendation famous dessert chocolate fudge brownie topped melting ice cream perfect warm cold combination end heaby meaty meal,4
381,1271,Andy L.,Jake's Charbroil Steaks,Jakes Charbroil Steaks one places people know steaks fact Charbroiled rather word missing present past tense needs Grammar aside Jakes offers steaks rivals biggest rivals Victoria Station Ship Despite located dangerously close first steaks much juicier due charbroiled New York strip tastes tender savory mouth giving perfect texture like smoky course place jam packed humans eager devour meat tear limbs recommend reaching early avoid disappointment giving business rivals right beside Ha,1
382,1021,Kevin W.,Jake's Charbroil Steaks,really love steak Jakes Charbroil Steaks one best Kuala Lumpur father brought many years ago big steak fan even today Id prefer poultry seafood restaurant really put focus parents order steak chicken roasted chicken Well alright think moms roasted chicken better Haha However tried parents steak could see like much meat tender absorbed flavouring cooked portion big worth every cent like environment feels like dinner American steak house staff friendly serving customers smile,2
383,1268,Patience G.,M8 Bar,kind bar good house tunes dance Great themed nights best bottles offers garden seating die Petronas twin towers backdrop Bar best place town watch fireworks Merdeka NYE Sunday roast ideal place family Kids eat free Free flow wines beer bubbles,4
384,1736,Nina R.,Sassorosso,could forget review awesome place Italian food might first thing imagine eating Kuala Lumpur However First night KL tired hours flying restaurant perfect actually recall ate might pizza kind pasta important thing remember utterly impressed food good also got excellent wine paired meal,5
385,1737,Veronica C.,Sassorosso,first impression Wow Ive never part city dining pleasantly surprised discover lovely old bungalow converted fine dining restaurant kind restaurant would bring date intimate dinner spouse celebrate anniversary top would also make good venue wedding dinner lunch small group family members close friends Italian owner around warm friendly expatriate colleague Philippines wait staff became really friendly us Service good One thing like immediately huge display wine airconditioned room Instantly assured good wine dinner Ive stayed Rome tasted original Italian food Clearly disappointed restaurant top recommendation list,1
386,1340,Hobart L.,Sassorosso,Italian boss described closest thing town proper Italian food really high hopes place someone spent summer Italy completely blown away nonetheless satisfying meal outstanding dishes Pizza probably surprising dish night see details pasta generally pretty good big fan dessert friend thought best tiramisu Prices bit expensive side RM per person without wine dishes generally good quality complaints Dishes get Sassorosso Pizza Tomato Sauce Mozzarella Cheese Escargots Marinated Mushrooms Prawns Fresh Basil Pretty thin crust neither crispy chewy fresh ingredients balanced flavors like proper Italian pizza pretty high praise since New years home best pizza America Italy months Thoroughly surprised say best pizza Ive ever Malaysia outstanding Gratinated Eggplant Parmigiana Layers Eggplant Tomato Mozzarella Cheese friend like eggplants really enjoyed dish Think pretty much sums dish Slices eggplants coated layers mozzarella cheese tomato sauce Amazing Squid Ink Tagliatelle Fresh Homemade Pasta Served Scallops Broccoli Olive Oil Garlic Chilli Flavorful fresh scallops sauce overpowering Lovely dish Dishes avoid Oven Baked Australian Lamb Noisette Served Kalamata Mashed Fresh Thyme Sauce like lamb even dish way gamey chewy liking Want lamb dish almost gamey taste go Bakar dish bit underwhelming people forget difficult cook lamb properly Creme brûlée bad way sweet vanillaey liking balance unfortunately king dessert wed crank sugar done dessert,1
387,1739,Rachel R.,Din Tai Fung,location good others visited Thursday evening pm halfempty waiting located th floor way end near Dining Loft seated give ordering sheet menu photos Mark want sheet someone come confirm order plenty vegetarians noted various ingredients icons menu accommodate sorts dietary restrictions known XLB boy also likes spicy wantons always go veggie dumplings get blinded dumplings buns overlook dishes garlic spinach fantastic done eating take bill register pay Two us stuffed equivalent os USD,4
388,1740,Kenneth W.,Din Tai Fung,Exactly come eat DTF around Asia Friendly fast service Extra stand table bags belongings XLB great usual Saving room noodle elsewhere loyalty,1
389,1741,Emily S.,Din Tai Fung,Honestly quite disappointing live east coast states DTF accessible super super hyped try Malaysia ordered quite lot food large group could try everything everything ordered lacked flavor soup dumplings pretty average best Noodles taste great either scallop appetizer pretty good though friend said one Cali much better guess would give second chance ever end,1
390,1742,lina w.,Din Tai Fung,Never fail taste Din Tai Fun world always keep food staff standard beyond Disappointed green beans sold chicken fillings always truffle one,1
391,1743,Mashel M.,Din Tai Fung,Din Tai fung simply soup dumpling perfection sensuous texture dumpling volcanic broth explodes tongue one lifes must try pleasures ate nights spent KL,5
392,1744,Annie N.,Din Tai Fung,Came dinner last night Kuala Lumpur love street food vendors everything little first world problem missed dining service air conditioned space friend decided come glad wait Monday night pm food service amazing everyone polite cheerful brightens mood even servers bring dish thanks dining hopes enjoy meal like wow iced lemon tea really good strong tea taste little dragon bun little soupless preference crab taste evident skin super soft thoroughly enjoyed meal think main part due wonderful service received,1
393,1745,YangHwa P.,Din Tai Fung,Every time KL go Din Tai Fung Pavilion service good attentive fast food always amazingly delicious like Taiwan price cheaper DTF countries definitely taste freshness ingredients like DTF see making dumplings food drinks glass windows family always eat like kings queens moderate price inside huge mall eat DTF walk around burn calories always try get around gets crowded pm gets crowded line starts form outside restaurant DTF locations KL personally like location best,5
394,1209,Linh B.,Din Tai Fung,Greatest fried rice town guess Dumplings awesome Highly recommend tourists restaurant located six floor behind escalator took us walk around find,4
395,1747,Joseph Y.,Din Tai Fung,LOVE Din Tai FUNG said close giving first good Waited less minutes table ever gone Din Tai Fung know long wait CHEAPEST DTF ever due country Food ALWAYS Solid disappointing parts carry chicken fried noodle Cant blame Service ok could little better lot items Cucumber string beans pm said planning going back week LOVE DTF would HIGHLY recomeend make stop,5
396,1748,Annabel H.,Din Tai Fung,much little money Definitely filling lot vegetarian options,2
397,1749,Regina N.,Din Tai Fung,Whether Im Taiwan KL restaurant constantly line door prepared wait line busy lunch hours know best dim sum around affordable prices think Ive spent two people either location menu simple easy navigate photos restaurant spotless especially particular one world famous Pavillion Mall decor contemporary important vibe always bustling Whats dim sum experience without lunch vibe everyone salivating food carts must eat place,2
398,1750,Michele Q.,Din Tai Fung,wait Taiwan try DTF KL Arrived around opening time wait great ordered jellyfish probably best Ive date ended ordering second round custard buns oozing deliciousness wonton noodle soup piece chicken crab XLB piece pork crab XLB see hype DTF really taste crab soup inside fantastic Another great thing bill end meal,4
399,1751,Wina K.,Din Tai Fung,People probably think strange dine franchise restaurants visiting countries quick easy answer Popular Asian franchises bay area almost always means hour plus wait countries walk right expect samesimilar food better service unfortunately sensitive stomach need play safe types spots way go food must haves Pork XLB perfect size flavor burst soup bite Truffle XLBs love truffle dumpling packs burst flavor recommend like truffle Otherwise get quite pricey Tip order one dumpling try Pork fried rice Delicious seasoning wok flavor Simple simply delicious Hot sour soup flavorful well balanced hot sour Ive ever silky tofu also plus less memorable Spicy wonton Ok Order dining lot people Otherwise skip Shrimp pork shao mai pretty lot potential Ok Since twisted wrapper ends thick dumpling Shrimp pork dumplings thin silky skin soup center bad also must order Overall stars rounding best thing XLBs Everything else OK wait line Id disappointed,4
400,1153,Jay C.,Din Tai Fung,place located end th floor inside Pavilion Mall fanciest mall KL seated ordering process pretty simple Check menu mark given list food quantity want anf give waitress forget mark order size pieces per order pretty much Dim Sum noddle soup place signature menu item Xiao Long Bao steamed dumpling full juice encased thin outer layer dumpling wrap without sauce taste pretty good way forget make Vinager Soy Sauce mixture saucer ginger slice pretty good XLB food pretty good flavorfull Definitely plave Ill love comeback,1
401,1753,May T.,Din Tai Fung,super excited eat coming US truly disappointed thinking would awesome tasted bland flavor US melted mouth n fresh delicious ok Thank though Service ok wonderful like US,1
402,1154,Clarence J.,Din Tai Fung,Din Tai Fung good extensive menu far wonderfullooking options could try one visitso Ill return dumplings types mostly pork chicken fish vegetable filling front window watch staff members putting dumplings together menu also numerous noodle dishes several soups dumplings tried excellent flavor thought temperature bit inconsistent though seemed sitting others seemed gone immediately chef table large restaurant bright high ceilings light wood goodsized windows one side staff friendly efficient One note arrive bags surprised staff provides woodandcanvas holder covered cloth seemed intended prevent food falling bags,2
403,1126,Adelynn T.,Din Tai Fung,J day lunch Since diet decided share usual xiao long bao list flipping pages ove picked pork glass noodles soup Xiao long bao juicysoupy standard hand noodles good bad oily expected Since theres pork Overall experience Service waiter noticed pair chopsticks sat us replaced one pair immediately Price Rating Quality still,2
404,1756,Alex R.,Din Tai Fung,Delicious Tried hot sour soup wonton soup several orders dim sum Casual place eat good energy friendly service yummy food,3
405,1757,Andrew F.,Din Tai Fung,Service may greatest omg Soup Dumplings amazing heard raves people world never chance try Din Tai Fung Hari Raya short line got right within fifteen minutes food Din Tai Fung vegetarian special offputting betting excited chicken soup dumplings ordered six dumplings aloing six veggie dumplings another kind absolutely delectable ended clearing plate soup dumplings singlehandedly nearly completing veggie ones next visit Ill likely stick chicken soup dumplings may greatest thing Ive ever pleasure tasting country anywhere FANTASTIC,4
406,1758,Erich D.,Din Tai Fung,wife always DTF feast DTF dumplings anywhere Asia around world terms getting bang buck particular location rules food par ones weve eaten parts Asia US lower price tag consumed food Singapore recent SE Asia trip payed less total group even sprung truffle XLB amazing,4
407,1184,James L.,Pulp,easiest place find first visit Pulp situated front warehouse never think actually coffee house exterior almost similar parts warehouse recently Im seeing decoration works exterior make stand good change must say Theres tables one interesting table actually printing press machine converted table plus decoration piece quite warm place thing keeping away hot sun bare roof find spot away sun melt coffee top notch staffs pleasant nice Definitely place would pop anytime coffee meals even,3
408,1760,Kenji Y.,Pulp,hidden coffee shop young people gather felt rating overhyped location middle nowhere air conditioning weak crowded many seating one two menus floating around see menu made front Worker offered help Maybe seats mostly taken people chatting reading open seats possible get seating arrangement Worst part heat sweating like outdoors worth taking trip Points decent coffee basic latte art skills,2
409,1761,Connie L.,Pulp,cafe lofty industrial feel ceilings large windows makes sense since used printing factory friend came vacation got latte one cold brews also pastries place comfortable great escape heat space also education room cuppings seems like wifi saw people laptops,3
410,1762,Andrew S.,Pulp,found cafe want come back atmosphere urban industrial yet cozy comfortable little hipsterish vibe overly done coffees exceptionally good help point right direction first time music play calm mellow beats get vibing mood Whether meeting friend relaxing spot check couches itd perfect Looking forward coming back,5
411,1763,Peter G.,Pulp,touring around KL looking place nice atmosphere serious coffee place hit spot Apart expertly brewed coffee awesome collection equipment also Trust Palate self serve bar sample different beans place committed educating customers also Public Cupping sessions Saturday,4
412,1764,ChongJin T.,Pulp,Located remote area hustle bustle bangsar Jalan Riong similar concept Singapore counterpart Chye Seng Huat Hardware unique concept house cafe open space display area equipments sell staff knowledgable know coffee really well Try ask good advice kind single origin bean good liking personal advice try go lesser crowd non peak hours pack could little bit pack noisy,5
413,1765,Lennise N.,Pulp,first glance able tell café looks like industrial storage space outside put chairs front totally different story stepped inside high ceiling space made look much bigger State art coffee machines strategically located around café watch talented baristas work magic decor quite minimalistic fancy art propped wall first impression stepped place people really serious coffee fantastic section café allows experience filter coffee great hover around area learn thing two Additionally staff well trained handling new coffee lovers coffee connoisseurs Im mistaken hold coffee appreciation sessions enquire much hurry thats great activity thing coffee might even cool date plan ordered house specialty blend latte expected tasted amazing Brazilian beans added tinge dry fruity flavor coffee Ive tried cakes look delish unfortunate thing theyve got WiFi means always use phones hot spot work cannot afford ramp data bill every month love getting work done place Ahh guess Ill visit Im meet people,2
414,1050,Rebecca W.,Pulp,PULP Malaysia flagship store Papa Palheta Singapore located Jalan Riong compound NSTP moment see orange NSTP building front PULP far away Alternatively find way easily via Waze search word PULP interior simple high ceilings allowed natural lights come thus brighten entire space One side would limited seats Joe managed grab sit first visit lucky subsequent visits Instead usual selections offer specialty coffee PULP Therell list coffee counter always welcome consult baristas willing explain tried Konga Cold Brew really liked hint floral lemony aroma came However prefer add milk coffee simple ones like Latte Flat White Email pulppapapalhetacom Facebook facebookcomPapaPalheta Instagram pulpbyppp,4
415,1347,abu h.,Pulp,BEST ARTISAN COFFEE KL AMAZING PLACE expensive really coffee drinker try place,3
416,1306,Weinye C.,Pulp,Pulp situated rather random spot really noticeable driving went around pm Monday little crowded simmered around pm thought wouldve little quieter get work done laptop Music selection really good downside wifi luckily work really require go online Customer service really friendly attentive got bottle ice brew coffee RM bad best Ive comfortable place sit couple hours work catch friends Also Breakfast Thieves right next Pulp,4
417,1072,YongJie L.,Pulp,Pulp one hipster place town amazed drive place cafe located behind abandoned factory However affect outlook design cafe Indeed love ambience cool place full coffee scent However Im coffee lover hence cant comment anything coffee heard cold brew bad packaging cool well filled brown color bottle tried desserts actually nothing impressed Apart cafe actually big many seatings Therefore usually get full easily Moreover unlike cafes Pulp provide free internet access wifi good place sit work,3
418,1175,Sara M.,Pulp,place unrecognisable trying find nice cafe near home told place walked recognize looked like companys parking lot entrance really liked design atmosphere though like seem like cafe outside usually best honestly disappointed one kind cold coffee expensive hell Im definitely going back simple reason spend much coffee might well check Starbucks finest coffee,1
419,1173,William D.,Pulp,hidden coffee Mecca found unassuming spot Bangsar got taxi looked around thought wrong place big sign building blends quasi industrial feel rest block inside Bangsar hipster coffee drinkers paradise Im big coffee drinker tell great care taken coffee menu limited almost entirely coffee fills place lovely aroma music great staff intelligent felt comfortable great place brief casual business meeting,2
420,1049,Alexander Kim Wooi L.,Pulp,Nitro black coffee would say bomb first time Coffice Hours totally liked barista suggested get bitter nutty citrusy twist month serving cold brew Nitrogen definitely like totally cheap side pay RM glass Nitro Black Coffee would think worth price Parking Pulp quite breeze weekdays opinion plenty parking spaces outside APW course peak hours might hard also tried cheese cake great super soft tender texture expected slight grainy coarse surprise liked Gonna try cakes next visit Loved place except provide WiFi might suitable get work done love,2
421,1773,Maher S.,Pulp,great coffee please try food desert gear friendly workers boos looks friendly,4
422,1774,KarFei C.,Pulp,Located weirdest place old printing factory compound Pulp coffee specialty cafe Papa Palheta Singapore Papa Palheta Singapore coffee boutique serves quality coffee run people behind Cyhe Seng Huat Hardware cafes yes hardware lol Matched counterpart reputation Pulp serves really good quality coffee different types brewing preparation method comes different pricing side serve scones cakes pastries walnut chocolate brownies looks great try nosugar diet day interesting thing Pulp coffee addict like focus creating good coffee chance visit Pulp amazed coffee selection also selection coffee beans tools equipments brew coffee sell premium espresso machines coffee grinder mugs etc Pulp definitely place serves best coffee coffee addict like side place space little small wait seats time drop wifi good spending time friends good drop actually good cuppa finish work,5
423,1775,Leslie C.,Pulp,Great place like coffee want buy fresh beans plus equipment goes also great venue actually compound actual printing plant,2
424,1776,Zhenchi L.,Pulp,Cafe disguised warehouse Pulp one best concepts KL hands cafe simple elegance design interior high ceilings allows right amount natural light flow cafe PULP created quite buzz since establishment serve best cold brew coffee Ive Ive heard supply beans well known cafes around area Id recommend swinging PULP weekday offpeak hours tend get really crowded weekends,4
425,1777,Jen S.,Pulp,place located basically near nothingyour sole purpose coming area either art gallery also located complex place staff rude pretentious towards us sold half menu arrived place wifi food able get average cost bill whopping ringits really expected blown away Sadly even coffee coffee good great best Kuala Lumpur busyness place good luck getting seat arrive food guessing busy everything took forever ordering minutes finding seat minutes getting food minutes later getting coffee minutes food overall experience blah back lazy service average food average coffee high price huge turn us really high hopes place well since outstanding reviews,4
426,1778,Vivian Y.,Pulp,Pulp would really hip place coffee baristas look really professional coffee amazing even hot chocolate tables cafe makes seating really limited really simplistic woody interior cafe Parking hassle cant park inside also paper factory warehouse beside cafe cafe would said really hipster People would always taking photos publicizing place Fun fact also sell aprons coffee stuff cafe feel free ask need anything questions people truly coffee experts coffee art really nice well,1
427,1053,Vanessa O.,Nasi Lemak Hilton Corner,morning nasi lemak Hilton corner sells nasi lemak overpriced Malaysian nasi lemak common breakfast people find nasi lemak heavy breakfast well actually sell economical nasi lemak breakfast approaching stall set variety food ayam goreng etc prepared lunch time people flock buy lunch tell makcik pack rice give plain rice go around stall pick food bring side pay cost lot usually minimal pay RM per serving food,3
428,1780,Jia J.,Cu Cha,went Jalan Alor get good food experience high price oily food average test Yesterday went noon restaurants operating chose Cu Cha due wide variety available menu Everything get least RMRM expensive normal price example one plate Char Koay Teow RM instead RM Missing ate Hong Kong ordered Fried Kuey Teow Beef 干炒牛河） surprise tasted really well mates ordered Char Keoy Teow Malaysia style fried rice gave thumbs meals oily good portion slighter larger average serving size went noon place really quiet customers moment clean restaurant light airconditioning meal costs RM really good experience really breaks stereotype Jalan Alor food tourists Thanks Cu Cha,1
429,1781,Robin C.,Yong Tau Foo Hawker,humble hawker stall sells local favourite place around umpteen years wide selection Yong Tau Foo Chinese dish literally translated fish stuffed tofu soft finely made Chee Cheong Fun rice noodle roll originated southern Chinese staple attract locals various local ethnicities Malay Chinese Indian morning lunch time Come pm theyll sold sure must try around corner located alley main road,4
430,1782,Char L.,Restoran Han Kee,last days wife eating Food Courts tonite wanted something else walked KL China Town found place Han Kee Ordered dishes soup Bean Curd Pipis spicy sauce Many Chinese restaurants Asia allow order one sizes Sml Med Lge two people ordering Sml size gave us opportunity order dishes range dishes large cater tastes pleased selection SoupSea FoodBean Curd waste recommend restaurant Good Range Good Service Good Chinese Food come next time Im KL,1
431,1053,Vanessa O.,Restoran Han Kee,family affair evening brought way Petaling Streets Jalan Sultan Although kinda grew area tuition classes extra Chinese classes never thought could find nice Chinese food perception Petaling Street longer Chinatown merely dominated foreigners Well get wrong quite dangerous travel around area night rather intimidating foreigners men especially give certain stare looked indifferent girls please extra careful never walk alone night Petaling Street personal advice Since restaurant operated long lost family friend really put high hopes totally wrong order different vegetables fish lala tofu vege fried sotong extremely delicious lady boss slowly explain famous dish tempted go see tables ordering smell really good Taste food delicious Lala really spicy well cooked tofu really soft inside melt put inside mouth sotong fresh fish well cooked could give stars chefs cooking know order actually go menu pictures prices never go wrong Highly recommended,2
432,1784,Nick N.,Fuego,Food Service Cleanliness Decor Style best Guacamole Ive ever life joke People think Im crazy tell best Guac world Malaysia lol Nacho Churros die well Everything Would love come back try entire menu View amazing well,1
433,1785,Jennifer B.,Fuego,cant say Im overly impressed place friend arrived host wanted throw us corner bc said tables reserved Funny bc hour least seven tables never sat could well reserved later reservations let us sit tell us need done certain time food okay nacho churros couple drinks first two drinks tried order told sold Hmmm finally got drink order tasted thoroughly unimpressed drink thick ingredients really vibe well churros innovative presentation ingredients Maybe bc bread almost immediately soggy guac duck fat dunno seen enough took pictures hightailed next spot list,1
434,1166,Eddie R.,Fuego,epic fail Atmosphere restaurant decided salvage night found little gem little confusing get maneuver though two towers several restaurants bars reaching last spot Fuego views amazing staff friendly music perfect food worst meal across street tower food selection looked amazing would recommend spot drinks amazing views,2
435,1034,Eveline L.,Fuego,Fuego one restaurants great view twin towers outdoor dining place get little warm depending weather make reservations tables quire limited Portion generous price definitely affordable ambience Theyre famous guacamole ceviche would say memorable dish berry pavlova absolutely loved also find good selection cocktails looking romantic place dine might prefer Cantaloupe Strato music quite lively loud,5
436,1154,Clarence J.,Fuego,probably closer stars Fuego solid Latin American restaurant absolutely beautiful setting Set openair niche rd floor Troika building restaurant wideopen view Kuala Lumpur looking westward side view KLCC Park threestory high ceiling means view open sky gives feeling rooftop know instead outside upper floor building provides wonderful views looking onto great cityscape including great line Petronas Twin Towers Petronas Tower Menara Carigali Menara KL mountains distance dining space smallish basically two rows tables first along glassandsteel railing set back one perhaps around seats long bar stretches along opposite side tables railing openish kitchen one side décor lively reds blues browns cool metal grates made think significantly oversized lobster traps give character space overhead food wonderful flavors menu good size built smallish sections appetizers especially guacamoles ceviches small plates large plates sides desserts friendly attentive staff suggested appetizer ceviche two small plates large plate side two two people seemed right spread two hours Theres large menu cocktails wines smaller menus beer liquors Fuego definitely pricey view may top selling point food drinks solid also,5
437,1789,Britanni J.,Fuego,westener really try steer clear non local food travel Especially something get back home easily However many people Suggest place happy finally decided check view absolutely breathtaking try dinner sunset point also hear local mosques call prayer echos city adds level epic atmosphere cant describe cool experience sangria perfect sweet Also make sure get guacamole try ceviche must visit anytime town,3
438,1790,Fredrik B.,Fuego,fantastic little trouble find place know floor restaurantbar claret wine bar Cantaloupe Strato Italian restaurant Fuego say food staff fantastic recommend sea bass super view petrona town sunset evening stunning Go enjoy,3
439,1172,Marija S.,Fuego,like meal view must check FUEGO restaurant leave breathless able concentrate meal friend light twin towers completely take attention try guacamole tortillas French beef flank dessert enjoy watermelon salad best meal get town doubt manager restaurant friendly group friends encountered problems receipt extra bottle champagne order offered us discount tequila shots whole table definitely recommend,1
440,1792,Silver H.,Fuego,Well stunning view cosy relax Love open air concept Food amazing especially beef Worth every penny spent good quality ingredients coz crewsthey great people make place amazing,3
441,1090,Julie Y.,Fuego,party every night Fuego good company creative cocktails modern south American food celebrated tuesday night business would slow food establishments Fuego people slowly trickling time catch last rays sunset loomed unparalleled view Petronas Twin Towers Known barbeque style fare extensive menu boasting innovative cocktails tapas vibe Fuego casual relaxed ditch suits shorts polo tees especially since restaurant located outdoors air conditioned Everything elevated hint fancy even water infused strawberry basil cucumber thyme makes even refreshing hot day Fuego takes guacamole seriously would recommend super spicy guacamole sure hit malaysians love chilli padi fuelled ancho chillies served crisps ceviches also worth trying impact tangy citrus shock tastebuds Fuego also claims serve best churros town liked smooth creamy chocolate dip salted caramel cloyingly sweet churros perfectly fried crisp outside yet soft inside Dishes Fuego usually made served bring group friends enjoy stunning skyscraper view sip cocktails watch sun set,2
442,1794,Aja N.,Fuego,KLs best kept secret Fuego ALWAYS booked tourists expats Amazing view great food ambiance service wonder Pricy really worth experience especially showing someone around town want see magnificent twin towers Best sundown hotel building next towers obstructs view,4
443,1795,Mina N.,Fuego,came drinks dessert Id definitely come back Tried latte watermelon juice berry cream meringue churros Theyve really nailed presentation desserts feel ashamed taking photos finished desserts table berries cream lit bourbon fire poured meringue give final toast Pretty cool tasted greatand usually hate meringue churros finish nearly epic still tasted great added salted caramel whipped cream table view great tall skyscraper blocking sky bridge still really cool atmosphere Id go back food alone Ribs looked amazing Would love try,3
444,1091,Ian L.,Fuego,latest brainchild Troika Skydining strikinglybeautiful South Americaninspired bar Fuego means fire Spanish lustrous Twin Towers background view money shot cocktails guacamole hearts appetite bar headed famed mixologist Rick Joore Make sure try signature drinks like Buttered Rum Port Flip go drinks order guacamole prepared guacamole chefs Besides classic iteration theres one salmon roe spicy version cili padi Prices high side view think definitely worth,2
445,1312,Simina I.,Fuego,time time try something new latin gastronomical experience always welcome restaurant specialised Mexican cuisine KL rare find Fuego everything fire specially food full show great food staff view music awesome place inside outside seats recommend stay outside enjoy outstanding views K towers regards food Quail eggs melt mouth would love find rocky road prefect dessert go meal cocktails good tried classic margarita burnt lemon unique unlike regular margaritas get KL relaxed pleasant night definitely regular PS better gave reservation wanna seat table stay bar,3
446,1798,Pearl-Lyn L.,Fuego,cocktails Fuego must say cocktails extremely delicious yummy Try Asam boi margarita feeling adventurous Fuegos environment chilled dress fancy dine food drinks pricey Service good quick planning dine forget make reservation advance usually fully booked view Fuego spectacular see Petronas Twin Towers balcony place perfect place catch friends enjoy night,5
447,1799,Jim S.,Fuego,Copper bar amazing great drinks awesome feel music set great mood sit deck go back,3
448,1800,Evelyn W.,Fuego,good visiting friends called highlight KL miss ceviche guacamole churros cocktails pretty interesting wellbalanced mention one best openair views Petronas Twin Towers KL Tower popular sure make reservation risk disappointment,3
449,1801,Jeff G.,Fuego,ate vacationing Kuala Lumphur tapas restaurant Malaysia Yep recommend Ive eaten tapas restaurants LA Las Vegas course Spain Fuego holds menu lot tapas selections certainly enough make dinner wonderful experience fried watermelon cheese delish also serve spicy mohito great Service excellent drawback building restaurant undergoing major construction projects dining hit huge thunderstorm outdoor restaurant rd floor part us diners move far back restaurant possible even getting storm us Lightening strikes everywhere across city including twin towers response another mojito got bill reasonable happy see restaurant charge extra storm,4
450,1802,Naiying C.,Pelita Brasserie,walked hotel brunch menu huge buttered roti must eat beware seafood market price got large shrimps something rm quite pricey masia standards milk tea also really good,5
451,1803,Emme M.,Al-Andalus,Dining AlAndalus always pleasure alone diners really recommend unless familiar big portion food good considered cheap usually split portion half Mix Grill Chicken Lamb variation portion rice cost around RM drinks slightly expensive always settled Barbican offer shisha well shisha lot cheaper tasted good one thing like ambience middle eastern feeling decorations make feel like place else,2
452,1071,Sue F.,Al-Andalus,AlAndalus favourite place Middle Eastern food Ive less times consistent every single time favourite things order hummus topped minced lamb lamb tagine lamb mandi fattoush salad Oh Moroccan mint tea good wash everything service really good rare place food cheap attentive personalised attention everyones really friendly accommodating matters come late night might play live coverage sports suspended TVs might get bit loud excited fans place still largely unknown lot people work KL like way every time recommend AlAndalus friend theyre always pleasantly surprised,4
453,1021,Kevin W.,Al-Andalus,tried Moroccan food Well AlAndalus place find decent MiddleEastern cuisine place tentatively pack nights usually hangout spot night clubbing alcohol time theres shisha goes affordable price tons flavours house specialty pulled food couscous lamb shank amazing meat tender soft couscous goes together sauce tried dishes hope go back jolly good feast,1
454,1180,Kris A.,Restaurant Sun Huat Kee,Ill definitely service superb food delicious certain order staff patient explaining everything ingredients put together various dishes collect food reminded get Chilli tissues etc Im impressed Best part dishes ate served ceramic bowls real utensils disposables,1
455,1312,Simina I.,Le Midi,Ive date Italian guy decided take restaurant specialised Italian French cuisine restaurant also amazing view KL skyline decide go reserve table window outside terrace ordered food happy wait long time food excellently presented excellent quality feeling like Im star hotel restaurant real surprise dessert came truly made day also nice wine selections imported Italy France staff professional delivery service created value added service quite short coming days,3
456,1315,Alexandra M.,Le Midi,Welcome Le Midi restaurant wine bar FrenchItalian taste want feel like Marseille enjoying french cuisine perhaps sipping Italian wine Veneto region Well start garlic prawns RM maybe even mushroom soup Mediterranean salad RMRM Cod au Vin prepared RM appetite still sweets end delicious meal Chantilly millefoglie caramel Classic crème brulee perhaps French Kiss Souffle Suffice say options limitless budget also offer Italian French course set meals around RM per person,2
